filename,width,height,class,xmin,ymin,xmax,ymax
IMG-20230uytrfghjk0204_jpg.rf.66ad816b61b9d390adfb1b3de9912ca9.jpg,640,640,plant,128,96,474,484
IMG-20230711cdcd-dscsWczxcdzcA0143_jpg.rf.6779c775913152d3a91d3ccd82f10749.jpg,640,640,plant,38,71,598,567
IMG-20230711-WA0175-Copy_jpg.rf.6721e8164ba7841196b266ed359798c3.jpg,640,640,plant,141,227,527,358
IMG-202dafsdgfgh3071ojhh0032-Copy_jpg.rf.6745dfc2116edbb3b109934e4e3d20a4.jpg,640,640,plant,0,13,612,614
20210907_153931_x264_mp4-323_jpg.rf.66e06f4f53712fd9c46452426a02f7c6.jpg,640,640,weed,351,117,434,177
20210907_153931_x264_mp4-323_jpg.rf.66e06f4f53712fd9c46452426a02f7c6.jpg,640,640,weed,40,157,243,335
20210907_153931_x264_mp4-323_jpg.rf.66e06f4f53712fd9c46452426a02f7c6.jpg,640,640,weed,177,175,563,504
IMG-2023071rt1-WA0ertfgyhu091_jpg.rf.677eeab18d416d97aba6b71f40111b5a.jpg,640,640,weed,64,35,611,592
IMG-20230711-WsfseAfljkgu0170_jpg.rf.681bca9d4697c27dd97f763a56f94056.jpg,640,640,plant,184,177,421,513
IMG-20230711jhgh-WAesrf0lkjhg7_jpg.rf.679914cc88217c791bed8b9da6bfa000.jpg,640,640,plant,20,14,581,611
gdgrdgdrgrdIMG-20230711-WA0025_jpg.rf.681914582cc709eded1e82738f71fbdb.jpg,640,640,weed,192,133,521,421
IMG-20230dfg0238_jpg.rf.687ef6540be3f938151ad39f1fe1c11c.jpg,640,640,plant,40,61,559,559
hioIMG-20230711-WA0004_jpg.rf.686e96db2d0468b4f65a238feaf2f855.jpg,640,640,plant,31,27,598,576
IMG-202307xcvsgsdfsdA0225_jpg.rf.68696a0887b616ec70b0f83cf642d02f.jpg,640,640,plant,155,63,549,574
olkiujIMG-20230711-WA0021_jpg.rf.689148833044b9f0455916f7146f6a4e.jpg,640,640,weed,108,100,463,420
20210907_153931_x264_mp4-579_jpg.rf.68ba57b0e0af32a5522a23848d0ce95d.jpg,640,640,weed,320,137,496,437
wqeawrsetdthfgIMG-20230711-WA0011_jpg.rf.6933c60e1f47f3494286d6116c7db814.jpg,640,640,weed,291,340,348,362
wqeawrsetdthfgIMG-20230711-WA0011_jpg.rf.6933c60e1f47f3494286d6116c7db814.jpg,640,640,weed,247,321,280,336
wqeawrsetdthfgIMG-20230711-WA0011_jpg.rf.6933c60e1f47f3494286d6116c7db814.jpg,640,640,weed,74,127,576,535
20210907_153931_x264_mp4-547_jpg.rf.68942a204ca8c962a99d806256eadd9a.jpg,640,640,weed,268,269,492,492
IMG-2023sdfgb236_jpg.rf.68e705c6bd6900a380e0ca1e3b36682f.jpg,640,640,plant,177,245,268,380
IMG-2023sdfgb236_jpg.rf.68e705c6bd6900a380e0ca1e3b36682f.jpg,640,640,plant,178,107,350,288
IMG-2023sdfgb236_jpg.rf.68e705c6bd6900a380e0ca1e3b36682f.jpg,640,640,plant,158,215,455,604
IMG-20230711-WifgolhjA0062-Copy_jpg.rf.69762a23100152229a9d9020bcfb5af6.jpg,640,640,plant,46,110,566,534
IsdfbfdzaDxsacsMGdfdwfdwf-20230711-WA0104_jpg.rf.6948abc36e12ebc0fb9812b1e6dab682.jpg,640,640,weed,374,331,470,382
IsdfbfdzaDxsacsMGdfdwfdwf-20230711-WA0104_jpg.rf.6948abc36e12ebc0fb9812b1e6dab682.jpg,640,640,weed,156,164,535,355
IMG-20kiuokkjokutfgA0075-Copy_jpg.rf.69b11a9959747a876bac16e801b01097.jpg,640,640,plant,20,0,251,96
IMG-20kiuokkjokutfgA0075-Copy_jpg.rf.69b11a9959747a876bac16e801b01097.jpg,640,640,plant,475,0,638,221
IMG-20kiuokkjokutfgA0075-Copy_jpg.rf.69b11a9959747a876bac16e801b01097.jpg,640,640,plant,39,29,582,640
IMG-20230711-WA0236_jpg.rf.698063eadc47ea0951f5961b4230be2c.jpg,640,640,plant,111,248,604,381
IMG-20230ertyruytuky71tfutftufut00hjgkuluy8-Copy_jpg.rf.69e38bdde81624abc05fffc8f6dd4602.jpg,640,640,plant,97,138,523,426
IMG-20230711-WA0170-Copy_jpg.rf.6aaef12e3f2e537fe459484f9b21816e.jpg,640,640,plant,307,175,424,512
20210907_153931_x264_mp4-140_jpg.rf.6a1b30595402113e395e8ab8577949da.jpg,640,640,weed,181,191,334,391
IMG-20230711-WA0159_jpg.rf.6a98e6b7814af8c9082e744a6d044c56.jpg,640,640,plant,201,166,344,525
IMG-20230711-WA0186_jpg.rf.6adaba67c32d151ba383eaa8f6dd50f6.jpg,640,640,plant,258,120,457,609
IMG-20230711-WA0245-1-_jpg.rf.6ad15d79c39d7bc780e5b7c7d5312e65.jpg,640,640,plant,135,233,525,368
IMG-2dfghsxh45-Copy_jpg.rf.6af9dd7c05c7903ac9b17786caa3f31e.jpg,640,640,plant,131,122,528,475
20210907_153931_x264_mp4-1299_jpg.rf.6ad4b8f05fe56c6fcb7432a2af067892.jpg,640,640,weed,148,225,490,514
20210907_153931_x264_mp4-843_jpg.rf.6b833d26ee09b5760a73f2605319fea0.jpg,640,640,weed,254,71,322,138
20210907_153931_x264_mp4-843_jpg.rf.6b833d26ee09b5760a73f2605319fea0.jpg,640,640,weed,543,285,640,402
20210907_153931_x264_mp4-843_jpg.rf.6b833d26ee09b5760a73f2605319fea0.jpg,640,640,weed,162,129,508,529
IMG-sdsdgfrswedfsdgrWA0217_jpg.rf.6b5c5a336ae3b5b97285df2402e241c7.jpg,640,640,plant,83,74,628,477
IMG-zcxdzcdxzcdxz142_jpg.rf.6bbcc0fbd59d9545ed76a851e709d95e.jpg,640,640,plant,194,195,431,500
IMG-20230711-WA0247_jpg.rf.6b21c29804d693baf2e1e62009a59e30.jpg,640,640,weed,38,0,50,65
IMG-20230711-WA0247_jpg.rf.6b21c29804d693baf2e1e62009a59e30.jpg,640,640,weed,76,384,246,640
IMG-20230711-WA0247_jpg.rf.6b21c29804d693baf2e1e62009a59e30.jpg,640,640,weed,48,8,431,499
IMG-20230711-WA0247_jpg.rf.6b21c29804d693baf2e1e62009a59e30.jpg,640,640,plant,375,519,443,637
IMG-20230711-WA0247_jpg.rf.6b21c29804d693baf2e1e62009a59e30.jpg,640,640,plant,76,384,246,640
IMG-20230711-WA0247_jpg.rf.6b21c29804d693baf2e1e62009a59e30.jpg,640,640,plant,48,8,432,502

20210907_153931_x264_mp4-1757_jpg.rf.6c32c30b7e54883c67cae8c08e17f467.jpg,640,640,weed,286,305,345,356
IMG-20lkuytfghWA0106_jpg.rf.6c97ea44d795bc2344fb8f9d399f25ca.jpg,640,640,plant,375,351,464,448
IMG-20lkuytfghWA0106_jpg.rf.6c97ea44d795bc2344fb8f9d399f25ca.jpg,640,640,plant,139,28,596,597
IMG-20230711-WA0210_jpg.rf.6c3763f2aaf882dcd0f1372fe451ab30.jpg,640,640,plant,202,224,420,637
hioIMG-20230711-WA0004_jpg.rf.6bc6673c182b3146ce82931dd9d09602.jpg,640,640,plant,27,43,576,609
IMG-20230711-WifxdcfghjgolhjA0062-Copy_jpg.rf.6d1f6b8a4572be82ed08543995b0bdfe.jpg,640,640,plant,45,110,566,534
IMG-202307fghjkAghi0067-Copy_jpg.rf.6d2695c11a8afcded413701a61d4a72e.jpg,640,640,plant,37,71,617,569
20210907_153931_x264_mp4-1318_jpg.rf.6d2cc35be37b0930c2a9d02b2a42f1f6.jpg,640,640,weed,12,17,640,615
IMG-202hfghA0237_jpg.rf.6d6c7353b4b76ef4c4c1317d616a9712.jpg,640,640,plant,0,79,640,577
IMG-2023vxfgf071gfsgrf1-WA0155_jpg.rf.6d7d16211b32609ca8fda07ad7d95808.jpg,640,640,weed,272,55,390,191
IMG-2023vxfgf071gfsgrf1-WA0155_jpg.rf.6d7d16211b32609ca8fda07ad7d95808.jpg,640,640,weed,169,197,491,522
IMG-2fghdvb0235_jpg.rf.6dbd15eb3d2f3ee2c5428a7ba1e2fc30.jpg,640,640,plant,0,0,161,62
IMG-2fghdvb0235_jpg.rf.6dbd15eb3d2f3ee2c5428a7ba1e2fc30.jpg,640,640,plant,54,133,519,477
lkjhgIMG-20230711-WA0006_jpg.rf.6d7139cbdd090330f8eec877939c32c7.jpg,640,640,weed,390,364,640,639
lkjhgIMG-20230711-WA0006_jpg.rf.6d7139cbdd090330f8eec877939c32c7.jpg,640,640,weed,74,4,442,437
IMG-20230711jhgh-WAesrf0lkjhg7_jpg.rf.6dcdb58da393d5c4742679cce405b8a2.jpg,640,640,plant,14,20,611,581
20210907_153931_x264_mp4-318_jpg.rf.6dfe1bbf3e48b90852a2cd76fea71cd7.jpg,640,640,weed,94,447,154,473
20210907_153931_x264_mp4-318_jpg.rf.6dfe1bbf3e48b90852a2cd76fea71cd7.jpg,640,640,weed,286,385,333,442
20210907_153931_x264_mp4-318_jpg.rf.6dfe1bbf3e48b90852a2cd76fea71cd7.jpg,640,640,weed,348,394,383,461
20210907_153931_x264_mp4-318_jpg.rf.6dfe1bbf3e48b90852a2cd76fea71cd7.jpg,640,640,weed,163,402,208,449
20210907_153931_x264_mp4-318_jpg.rf.6dfe1bbf3e48b90852a2cd76fea71cd7.jpg,640,640,weed,140,223,208,279
20210907_153931_x264_mp4-318_jpg.rf.6dfe1bbf3e48b90852a2cd76fea71cd7.jpg,640,640,weed,189,262,428,396
20210907_153931_x264_mp4-318_jpg.rf.6dfe1bbf3e48b90852a2cd76fea71cd7.jpg,640,640,weed,322,172,532,295
IMG-202307sedrj0234_jpg.rf.6e0248316954ccabe596e1119f35ce66.jpg,640,640,plant,0,93,638,564
20210907_153931_x264_mp4-878_jpg.rf.6e05a654fd5b83b26ee6066034c3639f.jpg,640,640,weed,85,231,297,452
20210907_153931_x264_mp4-878_jpg.rf.6e05a654fd5b83b26ee6066034c3639f.jpg,640,640,weed,235,214,639,541
IMG-202307cxdfvc2we11-WA0140_jpg.rf.6e13f6178893f5eb8792ada95dfeca01.jpg,640,640,plant,169,78,346,226
IMG-202307cxdfvc2we11-WA0140_jpg.rf.6e13f6178893f5eb8792ada95dfeca01.jpg,640,640,plant,219,363,452,566
IMG-202307cxdfvc2we11-WA0140_jpg.rf.6e13f6178893f5eb8792ada95dfeca01.jpg,640,640,plant,269,102,541,372
IMG-20230711-WA0104_jpg.rf.6e123868e26eed687a9cfd56f16724ea.jpg,640,640,plant,285,167,324,259
IMG-20230711-WA0104_jpg.rf.6e123868e26eed687a9cfd56f16724ea.jpg,640,640,plant,168,103,305,481
IMG-202ytfdfghj711-serWA0109_jpg.rf.6e200b4864f616a880ddb997a12f93da.jpg,640,640,plant,256,0,308,68
IMG-202ytfdfghj711-serWA0109_jpg.rf.6e200b4864f616a880ddb997a12f93da.jpg,640,640,plant,81,3,592,590
20210907_153931_x264_mp4-428_jpg.rf.6e3ad3ffcd8804572b17e338c8cafe14.jpg,640,640,weed,202,196,437,384
IMG-20230711kgk-hgjgWkhggkA0169_jpg.rf.6e3d26f02220e90c912b08ba16c2e441.jpg,640,640,plant,98,208,438,444
IMG-2023071rt1-WA0ertfgyhu091_jpg.rf.6e74eb09578e2a605e6e89a0f857b3b2.jpg,640,640,weed,35,64,592,611
20210907_153931_x264_mp4-595_jpg.rf.6e4cb17c7579944d31f4701bff9f3536.jpg,640,640,weed,114,162,328,497
20210907_153931_x264_mp4-1433_jpg.rf.6ed26f4efda9bfb9dde23ad12925efdf.jpg,640,640,weed,185,211,543,444
20210907_153931_x264_mp4-1001_jpg.rf.6e87952e3af4f7171eb7f4f24c1019c2.jpg,640,640,weed,18,237,78,295
20210907_153931_x264_mp4-1001_jpg.rf.6e87952e3af4f7171eb7f4f24c1019c2.jpg,640,640,weed,274,178,329,270
20210907_153931_x264_mp4-1001_jpg.rf.6e87952e3af4f7171eb7f4f24c1019c2.jpg,640,640,weed,57,294,163,418
20210907_153931_x264_mp4-1001_jpg.rf.6e87952e3af4f7171eb7f4f24c1019c2.jpg,640,640,weed,191,257,402,399
IMG-20230711-WA0132_jpg.rf.6ea838a8c97875d1c7e6181c656ca529.jpg,640,640,plant,287,211,407,460
IMG-2023srtcdxvdA0152_jpg.rf.6ed1341c43d8849a02c1abf1cf45797d.jpg,640,640,weed,247,59,318,168
IMG-2023srtcdxvdA0152_jpg.rf.6ed1341c43d8849a02c1abf1cf45797d.jpg,640,640,weed,33,72,564,512
IMG-20230711-WA0138-Copy_jpg.rf.6ed661c1d473f8ea7e6151d40f18af06.jpg,640,640,plant,276,178,543,313
20210907_153931_x264_mp4-1529_jpg.rf.6ee41b8a267480870d92dd0a0b093134.jpg,640,640,weed,15,31,569,640
IMG3456tfgy75tyoiujklfghjpg-Copy_jpg.rf.6f02fdbb3c414f896a608ebc06e61850.jpg,640,640,plant,33,104,590,590
IMG-2023fdghdgrh0230_jpg.rf.6edab964d438d6133959fea1246201a1.jpg,640,640,plant,285,8,571,586
IMG-20230711-WA0202_jpg.rf.6f00ae7ab1af73a4b32e1e1dbf884c2d.jpg,640,640,plant,183,141,366,486
IMG-20fdscvfvA0154_jpg.rf.6f374f71cd1d22ec10639987d7058c6d.jpg,640,640,weed,22,45,607,593
oiuhgIMG-20230711-WA0011_jpg.rf.6f3c6a64f3b217933a0d1fdd5c490c40.jpg,640,640,weed,65,127,585,536
IMG-20sdfrdg47_jpg.rf.6f0c39193261e29e515bbd9331a45bd2.jpg,640,640,plant,0,548,121,618
IMG-20sdfrdg47_jpg.rf.6f0c39193261e29e515bbd9331a45bd2.jpg,640,640,plant,0,9,255,320
IMG-20sdfrdg47_jpg.rf.6f0c39193261e29e515bbd9331a45bd2.jpg,640,640,plant,136,18,630,602
IMGdfghkhufghjko1-WA0130_jpg.rf.6f66b44ae2e9f245d9bcc8607db59dee.jpg,640,640,plant,420,247,453,291
IMGdfghkhufghjko1-WA0130_jpg.rf.6f66b44ae2e9f245d9bcc8607db59dee.jpg,640,640,plant,482,163,584,247
IMGdfghkhufghjko1-WA0130_jpg.rf.6f66b44ae2e9f245d9bcc8607db59dee.jpg,640,640,plant,469,240,595,405
IMGdfghkhufghjko1-WA0130_jpg.rf.6f66b44ae2e9f245d9bcc8607db59dee.jpg,640,640,plant,180,257,339,586
IMGdfghkhufghjko1-WA0130_jpg.rf.6f66b44ae2e9f245d9bcc8607db59dee.jpg,640,640,plant,31,65,474,320
IMG-2023zfdg0asdsdfgdxgbh1-WA0107_jpg.rf.6f978edd9e186efc4b451349b0805a82.jpg,640,640,plant,414,328,434,404
IMG-2023zfdg0asdsdfgdxgbh1-WA0107_jpg.rf.6f978edd9e186efc4b451349b0805a82.jpg,640,640,plant,464,434,535,551
IMG-2023zfdg0asdsdfgdxgbh1-WA0107_jpg.rf.6f978edd9e186efc4b451349b0805a82.jpg,640,640,plant,43,25,611,623
IMG-20230711-WA0228_jpg.rf.6fa27c42ef629d28dfa63019e4b884d7.jpg,640,640,plant,139,0,473,640

IMG-2023sxdfg36_jpg.rf.6fc84ef430b7be57ab2d7a3f5f19e2ac.jpg,640,640,plant,38,184,534,481
IMG-2xbvhnmhghjk230711-WA0125_jpg.rf.6fbe8b29892c6324cab9e9a5e2f48e4d.jpg,640,640,weed,201,23,446,289
IMG-20230711-WAfljkgu0170_jpg.rf.702ef2eaceee2659ce9ad0c382e75d33.jpg,640,640,plant,359,319,462,365
IMG-20230711-WAfljkgu0170_jpg.rf.702ef2eaceee2659ce9ad0c382e75d33.jpg,640,640,plant,178,216,513,376
IMG-20230711-WA0207_jpg.rf.7070fb022bb7688c3a95d922a29eeb2d.jpg,640,640,plant,313,251,529,299
IMG-20230711-WA0207_jpg.rf.7070fb022bb7688c3a95d922a29eeb2d.jpg,640,640,plant,106,182,376,350
IMG-20230711-WA0053-Copy_jpg.rf.6fdc620c339626fe3752aa23d15146b6.jpg,640,640,plant,276,110,407,487
20210907_153931_x264_mp4-215_jpg.rf.6ff33d967e4102d7b52f96725d49e0b7.jpg,640,640,weed,270,531,352,598
20210907_153931_x264_mp4-215_jpg.rf.6ff33d967e4102d7b52f96725d49e0b7.jpg,640,640,weed,142,114,491,478
IsdfbfdzaDxsacsMG-20230711-WA0104_jpg.rf.70805cd000945910af12c40606866b21.jpg,640,640,weed,285,104,480,483
20210907_153931_x264_mp4-918_jpg.rf.70975409a7d71760dab8c1b9c25c6993.jpg,640,640,weed,152,363,231,401
20210907_153931_x264_mp4-918_jpg.rf.70975409a7d71760dab8c1b9c25c6993.jpg,640,640,weed,346,443,418,504
20210907_153931_x264_mp4-918_jpg.rf.70975409a7d71760dab8c1b9c25c6993.jpg,640,640,weed,168,165,271,328
20210907_153931_x264_mp4-918_jpg.rf.70975409a7d71760dab8c1b9c25c6993.jpg,640,640,weed,155,415,258,576
20210907_153931_x264_mp4-918_jpg.rf.70975409a7d71760dab8c1b9c25c6993.jpg,640,640,weed,302,209,512,596
IMG-202ytfdfghj711-serWA0109_jpg.rf.70b4bbb34e18f47544f4b333398eb6e8.jpg,640,640,plant,0,256,68,308
IMG-202ytfdfghj711-serWA0109_jpg.rf.70b4bbb34e18f47544f4b333398eb6e8.jpg,640,640,plant,3,81,590,592
20210907_153931_x264_mp4-1557_jpg.rf.70dbb8531c01226814dc0f3b2f081041.jpg,640,640,weed,107,462,203,540
20210907_153931_x264_mp4-1557_jpg.rf.70dbb8531c01226814dc0f3b2f081041.jpg,640,640,weed,56,240,208,408
20210907_153931_x264_mp4-1557_jpg.rf.70dbb8531c01226814dc0f3b2f081041.jpg,640,640,weed,325,415,483,589
20210907_153931_x264_mp4-1557_jpg.rf.70dbb8531c01226814dc0f3b2f081041.jpg,640,640,weed,242,149,640,458
IMG-202retrhtjfyg345gh30711-WA0040_jpg.rf.70f01d2ecfd35b0d64e0abab88cd4576.jpg,640,640,weed,237,175,473,394
IMG-20xzcvWvxcvcxA0151_jpg.rf.713666a81ac990103240fef2c613b5aa.jpg,640,640,weed,72,65,560,555
IMG-20230711-WA0232_jpg.rf.71a2b4a69e010203fbdef3e6ee5906b3.jpg,640,640,plant,307,185,364,227
IMG-20230711-WA0232_jpg.rf.71a2b4a69e010203fbdef3e6ee5906b3.jpg,640,640,plant,115,229,544,359
IMG-20230rfgjrdcjkytfyg0202_jpg.rf.7149b176dce8171ff932ebae1f32fc50.jpg,640,640,plant,148,153,538,501
IMG-20230711-WA0076_jpg.rf.718ed1742b7ee99616f55cec62fbe2a2.jpg,640,640,plant,240,265,266,307
IMG-20230711-WA0076_jpg.rf.718ed1742b7ee99616f55cec62fbe2a2.jpg,640,640,plant,482,342,509,407
IMG-20230711-WA0076_jpg.rf.718ed1742b7ee99616f55cec62fbe2a2.jpg,640,640,plant,373,443,404,517
IMG-20230711-WA0076_jpg.rf.718ed1742b7ee99616f55cec62fbe2a2.jpg,640,640,plant,500,259,536,346
IMG-20230711-WA0076_jpg.rf.718ed1742b7ee99616f55cec62fbe2a2.jpg,640,640,plant,301,222,352,312
IMG-20230711-WA0076_jpg.rf.718ed1742b7ee99616f55cec62fbe2a2.jpg,640,640,plant,376,302,419,399
IMG-20230711-WA0076_jpg.rf.718ed1742b7ee99616f55cec62fbe2a2.jpg,640,640,plant,156,89,204,194
IMG-20230711-WA0076_jpg.rf.718ed1742b7ee99616f55cec62fbe2a2.jpg,640,640,plant,148,269,217,375
IMG-2tyu543dfg54erty1-WA0034-Copy_jpg.rf.70c4921efdfd3eb6db54555990b0026b.jpg,640,640,plant,114,52,549,639
IMG-20230711-WA0144_jpg.rf.7152fddec48c26177e02ca7b5f265b6d.jpg,640,640,plant,83,170,539,422
IMG-20230711-WA0023-Copy_jpg.rf.721f310277efbd34adfe8daddb09fb29.jpg,640,640,plant,5,0,301,145
IMG-20230711-WA0023-Copy_jpg.rf.721f310277efbd34adfe8daddb09fb29.jpg,640,640,plant,15,206,603,490
20210907_153931_x264_mp4-412_jpg.rf.721143c8f9ebc556c008ec43d7dbabb2.jpg,640,640,weed,295,344,352,399
IMG-2023srtA0152_jpg.rf.71be6eb3a990c25660064fb2bb0c58ae.jpg,640,640,weed,153,211,445,357
IMG-2023srtA0152_jpg.rf.71be6eb3a990c25660064fb2bb0c58ae.jpg,640,640,weed,151,194,444,357
IMG-2023srtA0152_jpg.rf.71be6eb3a990c25660064fb2bb0c58ae.jpg,640,640,weed,471,265,521,339
IMG-2023srtA0152_jpg.rf.71be6eb3a990c25660064fb2bb0c58ae.jpg,640,640,weed,151,190,445,358
IMG-20230711-WA0305_jpg.rf.71fb86f6a57fd70b85b4afa470dab2e8.jpg,640,640,plant,160,20,446,640
IMG-20230711rewgrghs-WA0166_jpg.rf.723056d2d4d31bd6fe618880392a079d.jpg,640,640,plant,65,185,539,430
IMG-2iuytrdvh48_jpg.rf.728e82ae0a591eb30020aa516186ea44.jpg,640,640,plant,116,0,525,571
20210907_153931_x264_mp4-1507_jpg.rf.724ee07ec79423eda4db1d78e162e452.jpg,640,640,weed,123,134,529,587
IMG-20230sdfghA0237_jpg.rf.729167743281ff49e60b88c687d404fd.jpg,640,640,plant,65,0,511,640
IMG-2023071ytresdfgdfgA0110_jpg.rf.72d4a942ba3f705003efddf3ae319002.jpg,640,640,plant,0,22,640,640
IMG-awertyuio1-WaswdertA0128_jpg.rf.72b0b7eeb7e8d3632576219e2a4c3688.jpg,640,640,plant,241,106,439,471
IMG-202307ytryrhtj1rdhjfkyt1-WA0180_jpg.rf.72ece3ed7b23cdf72e8c985aaf80a68c.jpg,640,640,plant,39,75,634,515
20210907_153931_x264_mp4-500_jpg.rf.72fded774045ec4a17318df521b2a5a7.jpg,640,640,weed,140,268,375,461
IMG-20trhrfjf1-WAtjtg0189_jpg.rf.731c0fb6f0c5e7b9286ba682ca60e03c.jpg,640,640,plant,48,151,636,506
IMG-20sedfghjk230711-WA0125_jpg.rf.732c1d94910fa163de664898581de654.jpg,640,640,weed,351,366,403,408
IMG-20sedfghjk230711-WA0125_jpg.rf.732c1d94910fa163de664898581de654.jpg,640,640,weed,242,192,492,398
IMG-2023sdfghdjk246_jpg.rf.72fe4f061968e1708004e76a0f54d461.jpg,640,640,plant,80,121,552,493
IMG-20230711-WA0157_jpg.rf.734b1bacdd4e5976f54561501026c4be.jpg,640,640,plant,195,65,399,572
IMG-20230711-WA0275_jpg.rf.734f4605f8e19c0d918d583469c554bd.jpg,640,640,weed,236,263,468,282
IMG-202307cxcc11-WA0140_jpg.rf.7374e97adddfd35bb498350ec6cd39ab.jpg,640,640,plant,263,141,414,500
IMG-stygfkytgdrfdWA0127_jpg.rf.736e97abd685f4edfc51a58c2c1873ab.jpg,640,640,weed,23,129,599,620
IMG-202fgh30711-WA0084_jpg.rf.7375197b70534a3f4cb84f609b3d71de.jpg,640,640,weed,311,46,368,232
IMG-202fgh30711-WA0084_jpg.rf.7375197b70534a3f4cb84f609b3d71de.jpg,640,640,weed,236,6,309,129
IMG-202fgh30711-WA0084_jpg.rf.7375197b70534a3f4cb84f609b3d71de.jpg,640,640,weed,367,1,441,224
IMG-202fgh30711-WA0084_jpg.rf.7375197b70534a3f4cb84f609b3d71de.jpg,640,640,weed,458,2,578,133
IMG-202fgh30711-WA0084_jpg.rf.7375197b70534a3f4cb84f609b3d71de.jpg,640,640,weed,19,89,283,403
IMG-202fgh30711-WA0084_jpg.rf.7375197b70534a3f4cb84f609b3d71de.jpg,640,640,weed,218,241,608,632
20210907_153931_x264_mp4-640_jpg.rf.73b218627c16696c488a3a534274d89e.jpg,640,640,weed,455,459,548,544
20210907_153931_x264_mp4-640_jpg.rf.73b218627c16696c488a3a534274d89e.jpg,640,640,weed,451,282,582,395
20210907_153931_x264_mp4-640_jpg.rf.73b218627c16696c488a3a534274d89e.jpg,640,640,weed,165,408,303,567
IMG-20230711-WA0188_jpg.rf.73dc3065549ad1917865206a1438dd50.jpg,640,640,plant,176,21,354,516
IMdgre23rfgr711-WA0036-Copy_jpg.rf.73a90b89b3507f8c9925ca9f57048193.jpg,640,640,plant,14,24,582,640
IMG-20230711-WA0090_jpg.rf.741a054ddc226e24294e2e0d93ce7141.jpg,640,640,plant,253,101,419,516
fghIMG-20230711-WA0003-Copy_jpg.rf.7448a5ce6c869d7df6531a3dc21cd046.jpg,640,640,plant,403,370,516,565
fghIMG-20230711-WA0003-Copy_jpg.rf.7448a5ce6c869d7df6531a3dc21cd046.jpg,640,640,plant,123,209,274,348
fghIMG-20230711-WA0003-Copy_jpg.rf.7448a5ce6c869d7df6531a3dc21cd046.jpg,640,640,plant,104,31,593,585
fghIMG-20230711-WA0003-Copy_jpg.rf.7448a5ce6c869d7df6531a3dc21cd046.jpg,640,640,plant,102,32,598,585
fghIMG-20230711-WA0003-Copy_jpg.rf.7448a5ce6c869d7df6531a3dc21cd046.jpg,640,640,plant,383,338,491,416
fghIMG-20230711-WA0003-Copy_jpg.rf.7448a5ce6c869d7df6531a3dc21cd046.jpg,640,640,plant,358,226,496,329
IMG-xzcxczx1xzxzzz1-WA0123_jpg.rf.7410ff610ec968a279e59e0fc9243b1d.jpg,640,640,weed,178,180,456,427
20210907_153931_x264_mp4-1546_jpg.rf.7479c89a361309f136630b74eed96a1c.jpg,640,640,weed,0,1,622,640
IMG-202307tfhtftfjk11-WA0186_jpg.rf.745a3b599c01e0e8387daba13e8d3286.jpg,640,640,plant,135,113,536,607
IMG-20230ytdfgg61_jpg.rf.74cad61157583076b6df988a20793f01.jpg,640,640,plant,160,36,510,640
IMG-20230711-WA0220_jpg.rf.74caa2089acdd7a41168c85234d168e8.jpg,640,640,plant,127,173,484,394
IMGfgyurtyhgfgyf129_jpg.rf.748713ac0fef32f3ccb4a5fda4fd8084.jpg,640,640,plant,32,55,583,611
IMG-20230711-WA0154_jpg.rf.74d107475d439b5312594821e4442901.jpg,640,640,plant,337,166,450,436
IMG-20230711-WA0244-1-_jpg.rf.74f2c84d61f99042ed8e07b784fed6d6.jpg,640,640,plant,212,31,345,637
IMG-2023dghjkfhgjk0711-WA0091_jpg.rf.751b0f394044636725eddafb164beafd.jpg,640,640,weed,144,192,565,480
IMG-202ytfdfghj711-WA0109_jpg.rf.74e453bf178cea3aa7058251938a377e.jpg,640,640,plant,322,574,363,639
IMG-202ytfdfghj711-WA0109_jpg.rf.74e453bf178cea3aa7058251938a377e.jpg,640,640,plant,103,72,513,637
IMG-20fdsfd23x-x-cbfvA0154_jpg.rf.751ed4f58d8ee6334289f99df1ee111c.jpg,640,640,weed,278,133,327,192
IMG-20fdsfd23x-x-cbfvA0154_jpg.rf.751ed4f58d8ee6334289f99df1ee111c.jpg,640,640,weed,182,181,378,473
20210907_153931_x264_mp4-619_jpg.rf.7561123db6733df6929361a6a970419f.jpg,640,640,weed,346,389,458,490
20210907_153931_x264_mp4-619_jpg.rf.7561123db6733df6929361a6a970419f.jpg,640,640,weed,160,114,317,252
20210907_153931_x264_mp4-619_jpg.rf.7561123db6733df6929361a6a970419f.jpg,640,640,weed,515,278,640,422
IMG-20kkhlihkuhA0kjlij051-Copy_jpg.rf.7565f5c3a12f708c4b402636d7097990.jpg,640,640,plant,0,30,601,544
IMG-2ghjkghjkyu1-WA0132_jpg.rf.756133f1d0d34b11571cdfe959d9a61d.jpg,640,640,weed,218,211,375,461
IMG-20230711-WA0201_jpg.rf.7562f551ef8ccc2f4b42bd74a33c805c.jpg,640,640,plant,188,211,634,402
IMG-20cv230fdcxvWA0149_jpg.rf.7624c07a11af235f5e320d4d1aadbd85.jpg,640,640,weed,119,278,212,310
IMG-20cv230fdcxvWA0149_jpg.rf.7624c07a11af235f5e320d4d1aadbd85.jpg,640,640,weed,155,423,227,463
IMG-20cv230fdcxvWA0149_jpg.rf.7624c07a11af235f5e320d4d1aadbd85.jpg,640,640,weed,299,388,358,441
